회차,소방서,start,goal,meeting,u_x,u_y,v_x,v_y,forward_time,backward_time,총비용,총시간(분),경로노드수,정방향경로,역방향경로
9.0,공덕119안전센터,2330782485,9283138070,4591424995,126.9594634,37.5500041,126.9380916,37.5555644,634.56,584.0,634.56,10.58,40.0,2330782485 → 2330782543 → 2330782501 → 3157336864 → 8383073842 → 3157553461 → 4593817613 → 3991035409 → 436825400 → 436825402 → 436825406 → 2451940825 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 4591424995,4591424995 → 4591488789 → 8478367051 → 436718711 → 11689066418 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681 → 9283051988 → 8477772800 → 7069018256 → 9283138043 → 9283138045 → 9283138047 → 9283138058 → 9283138057 → 9283138056 → 9283138055 → 9283138070
9.0,서대문소방서119구조대,3825310652,9283138070,2473264191,126.9347477,37.5716165,126.9380916,37.5555644,1285.04,1231.0,1285.04,21.42,63.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 3825309062 → 3825309058 → 3743712537 → 2473267808 → 2473262339 → 3743710018 → 2473262330 → 3743710017 → 4590174136 → 2473264191,2473264191 → 3743710000 → 4590181165 → 2473261142 → 3309835004 → 3743691928 → 3743689823 → 3309834990 → 3309835001 → 3309835011 → 3309835009 → 2237153678 → 436862293 → 3618644427 → 3310757830 → 3864845789 → 4591085871 → 3864845799 → 3864845796 → 3309834979 → 3864845803 → 4591067783 → 9283138055 → 9283138070
,,,,,,,,,,,,,,,
10.0,서대문소방서 북아현119안전센터,7257925078,5863307810,12234342185,126.9563562,37.5602839,126.9626858,37.5598385,637.33,667.0,667.0,11.12,30.0,7257925078 → 2330771492 → 4591859926 → 4591816229 → 4591859931 → 4591859930 → 4591859937 → 4591859911 → 4591859902 → 4591859900 → 4591859892 → 4591859895 → 4591859899 → 2451940974 → 4591851784 → 4591851787 → 2451940962 → 2451940953 → 4592872166 → 4592872158 → 4592872160 → 4592858361 → 9814056505 → 4592858367 → 5863307797 → 12234342189 → 12234342185,12234342185 → 7068970600 → 5863307819 → 5863307810
10.0,마포소방서 119구조대,8477574118,5863307810,2329648814,126.9329263,37.5497833,126.9626858,37.5598385,1749.38,1803.0,1803.0,30.05,44.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716540 → 2330771472 → 2330771469 → 4632077004 → 4632072866 → 4639550704 → 4632072867 → 4421755486 → 4632067413 → 9283138089 → 5887231074 → 9283138093 → 11080341316 → 436718687 → 11689066396 → 11689066406 → 11689066410 → 11689066418 → 436718711 → 436825413 → 2329648814,2329648814 → 436825408 → 2451940825 → 436825406 → 436825402 → 436825400 → 3991035409 → 2329648966 → 4656545972 → 8383098864 → 5863307814 → 5863307816 → 5863307818 → 5863307819 → 5863307810
10.0,공덕119안전센터,2330782485,5863307810,11703439232,126.9594634,37.5500041,126.9626858,37.5598385,568.13,609.0,609.0,10.15,28.0,2330782485 → 3352620587 → 8383046649 → 3352633633 → 4593817590 → 4593817591 → 4593791017 → 4593791014 → 4593779252 → 2451940805 → 4593779251 → 3352633956 → 3352633975 → 4593779244 → 4593779240 → 4593779238 → 4593766429 → 4593766430 → 11703439232,11703439232 → 3893042410 → 4593766436 → 3352634130 → 5863307835 → 8483288493 → 436854106 → 5863307834 → 3893042379 → 5863307810
10.0,서대문소방서119구조대,3825310652,5863307810,11689066406,126.9347477,37.5716165,126.9626858,37.5598385,2454.52,2486.0,2486.0,41.43,70.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 3825309062 → 3825309058 → 3743712537 → 2473267808 → 2473262339 → 3743710018 → 2473262330 → 3743710017 → 4590174136 → 2473264191 → 3743710000 → 4590181165 → 2473261142 → 3309835004 → 7069047608 → 9283051969 → 9283051974 → 9468334143 → 436718687 → 11689066396 → 11689066406,11689066406 → 11689066410 → 11689066418 → 436718711 → 436825413 → 2329648814 → 436825408 → 2451940825 → 436825406 → 436825402 → 436825400 → 3991035409 → 2329648966 → 4656545972 → 8383098864 → 5863307814 → 5863307816 → 5863307818 → 5863307819 → 5863307810
,,,,,,,,,,,,,,,
11.0,서대문소방서 북아현119안전센터,7257925078,4505415665,9283138056,126.9563562,37.5602839,126.926027,37.5586546,333.54,391.0,391.0,6.52,53.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681 → 9283051988 → 8477772800 → 7069018256 → 9283138043 → 9283138045 → 9283138047 → 9283138058 → 9283138057 → 9283138056,9283138056 → 9283138055 → 9283138070 → 9283138068 → 9283051968 → 9283138078 → 9283051961 → 9283051960 → 9283051959 → 7069047608 → 3309835004 → 2473261142 → 4590181165 → 3743710007 → 4590174137 → 7069047606 → 7069047605 → 7069047604 → 7069047603 → 9282595673 → 9282422519 → 9301802433 → 9301802434 → 9301802435 → 4505415665
11.0,마포소방서 119구조대,8477574118,4505415665,4590190142,126.9329263,37.5497833,126.926027,37.5586546,782.65,734.0,782.65,13.04,35.0,8477574118 → 414685256 → 8477568355 → 6048920041 → 6048920038 → 4591702787 → 436874458 → 436859638 → 9379611610 → 2775071304 → 2421606544 → 3648703726 → 3648703825 → 4590190141 → 3743639280 → 3743639283 → 3743639285 → 4590190142,4590190142 → 3743639298 → 3743639296 → 3743639292 → 9283051946 → 9283051976 → 11689066385 → 9283051982 → 7069047606 → 7069047605 → 7069047604 → 7069047603 → 9282595673 → 9282422519 → 9301802433 → 9301802434 → 9301802435 → 4505415665
11.0,공덕119안전센터,2330782485,4505415665,4591488789,126.9594634,37.5500041,126.926027,37.5586546,741.82,797.0,797.0,13.28,62.0,2330782485 → 2330782543 → 2330782501 → 3157336864 → 8383073842 → 3157553461 → 4593817613 → 3991035409 → 436825400 → 436825402 → 436825406 → 2451940825 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 4591424995 → 4591488789,4591488789 → 8478367051 → 436718711 → 11689066418 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681 → 9283051988 → 8477772800 → 7069018256 → 9283138043 → 9283138045 → 9283138047 → 9283138058 → 9283138057 → 9283138056 → 9283138055 → 9283138070 → 9283138068 → 9283051968 → 9283138078 → 9283051961 → 9283051960 → 9283051959 → 7069047608 → 3309835004 → 2473261142 → 4590181165 → 3743710007 → 4590174137 → 7069047606 → 7069047605 → 7069047604 → 7069047603 → 9282595673 → 9282422519 → 9301802433 → 9301802434 → 9301802435 → 4505415665
11.0,서대문소방서119구조대,3825310652,4505415665,2473255280,126.9347477,37.5716165,126.926027,37.5586546,532.15,506.0,532.15,8.87,45.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309277 → 4588152156 → 3798890932 → 3678120988 → 4590085411 → 3742400196 → 3742400186 → 5076887888 → 3742400209 → 3742400212 → 3742400205 → 3742400201 → 4674668607 → 2473255286 → 2473255280,2473255280 → 3742385732 → 3742385731 → 2473255265 → 3742353032 → 2473255261 → 4590068789 → 2473242328 → 4505415661 → 4505415665
,,,,,,,,,,,,,,,
12.0,서대문소방서 북아현119안전센터,7257925078,9800448854,3352633975,126.9563562,37.5602839,126.9641034,37.5620474,1017.24,997.0,1017.24,16.95,49.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 1936511359 → 11689066418 → 436718711 → 436825413 → 2329648814 → 436825408 → 2451940825 → 436825406 → 436825402 → 436825400 → 3991035409 → 2329648966 → 4656545972 → 8383098864 → 8383098866 → 8383098865 → 2330782565 → 4593779251 → 3352633956 → 3352633975,3352633975 → 4593779244 → 4593779240 → 4593779238 → 4593766429 → 4593766430 → 11703439232 → 3893042410 → 4593766436 → 3352634130 → 5863307835 → 8483288493 → 436854106 → 5863307834 → 3893042379 → 5863307810 → 9800448854
12.0,마포소방서 119구조대,8477574118,9800448854,7068970634,126.9329263,37.5497833,126.9641034,37.5620474,1774.29,1762.0,1774.29,29.57,33.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716540 → 2330771472 → 2330771469 → 4632077004 → 4632072866 → 4639550704 → 4632072867 → 4421755486 → 4632067413 → 9283138089 → 5887231074 → 9283138093 → 11080341316 → 436718687 → 11689066396 → 11689066406 → 11689066410 → 11689066418 → 7068970634,7068970634 → 12234342179 → 12234342176 → 7068970600 → 12234342169 → 9800448854
12.0,공덕119안전센터,2330782485,9800448854,3352634076,126.9594634,37.5500041,126.9641034,37.5620474,615.88,651.0,651.0,10.85,30.0,2330782485 → 3352620587 → 8383046649 → 3352633633 → 4593817590 → 4593817591 → 4593791017 → 4593791014 → 4593779252 → 2451940805 → 4593779251 → 3352633956 → 3352633975 → 4593779244 → 4593779240 → 4593779238 → 4593766429 → 4593766430 → 11703439232 → 3893042410 → 3352634076,3352634076 → 3352634085 → 3352634130 → 5863307835 → 8483288493 → 436854106 → 5863307834 → 3893042379 → 5863307810 → 9800448854
12.0,서대문소방서119구조대,3825310652,9800448854,11689066406,126.9347477,37.5716165,126.9641034,37.5620474,2454.52,2481.0,2481.0,41.35,59.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 3825309062 → 3825309058 → 3743712537 → 2473267808 → 2473262339 → 3743710018 → 2473262330 → 3743710017 → 4590174136 → 2473264191 → 3743710000 → 4590181165 → 2473261142 → 3309835004 → 7069047608 → 9283051969 → 9283051974 → 9468334143 → 436718687 → 11689066396 → 11689066406,11689066406 → 11689066410 → 11689066418 → 7068970634 → 12234342179 → 12234342176 → 7068970600 → 12234342169 → 9800448854
,,,,,,,,,,,,,,,
13.0,서대문소방서 북아현119안전센터,7257925078,9283138081,2451940820,126.9563562,37.5602839,126.9373892,37.5551344,522.46,508.0,522.46,8.71,60.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 1936511359 → 11689066418 → 436718711 → 436825413 → 2329648814 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 3351589657 → 3351589656 → 4591442595 → 3351589633 → 4591432393 → 2329648810 → 3351589627 → 3351589625 → 4591488796 → 2451940820,2451940820 → 2329648872 → 2451940816 → 2329648875 → 8385742988 → 3351589526 → 2329648822 → 4591432394 → 2451940793 → 7966875819 → 2330771333 → 2451940802 → 8385741221 → 3339311193 → 3864845909 → 3864845913 → 2330771431 → 2330771444 → 3309834972 → 3309834969 → 8481414781 → 2330771440 → 4664104638 → 2330771439 → 2330771437 → 436853695 → 3865541988 → 9283138081
13.0,마포소방서 119구조대,8477574118,9283138081,9283138074,126.9329263,37.5497833,126.9373892,37.5551344,669.16,719.0,719.0,11.98,30.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716540 → 2330771472 → 2330771469 → 4632077004 → 4632072866 → 4639550704 → 4632072867 → 4421755486 → 4632067413 → 9283138089 → 5887231074 → 9944378196 → 9283138074,9283138074 → 9283138073 → 9283138095 → 9283138101 → 9283138089 → 5887231074 → 9283138093 → 11080341316 → 9283138081
13.0,공덕119안전센터,2330782485,9283138081,436835433,126.9594634,37.5500041,126.9373892,37.5551344,665.7,677.0,677.0,11.28,45.0,2330782485 → 2330782481 → 4595156238 → 2330782529 → 4593828146 → 2330782519 → 3991035410 → 3967124565 → 2451940682 → 3356410218 → 2329648920 → 3431021593 → 3351589224 → 2329648927 → 4591390419 → 2329648931 → 4591390418 → 3351615375 → 2329648852 → 5235827850 → 436835433,436835433 → 7298467871 → 4634045561 → 4634045564 → 2451940773 → 2451940772 → 2451940771 → 3339312494 → 2451940802 → 8385741221 → 3339311193 → 3864845909 → 3864845913 → 2330771431 → 2330771444 → 3309834972 → 3309834969 → 8481414781 → 2330771440 → 4664104638 → 2330771439 → 2330771437 → 436853695 → 3865541988 → 9283138081
13.0,서대문소방서119구조대,3825310652,9283138081,4590181165,126.9347477,37.5716165,126.9373892,37.5551344,1385.38,1418.0,1418.0,23.63,51.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 3825309062 → 3825309058 → 3743712537 → 2473267808 → 2473262339 → 3743710018 → 2473262330 → 3743710017 → 4590174136 → 2473264191 → 3743710000 → 4590181165,4590181165 → 2473261142 → 3309835004 → 7069047608 → 9283051969 → 9283051974 → 9468334143 → 436718687 → 11689066396 → 9283138081
,,,,,,,,,,,,,,,
14.0,서대문소방서 북아현119안전센터,7257925078,9283138070,2451940830,126.9563562,37.5602839,126.9380916,37.5555644,247.04,301.0,301.0,5.02,35.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 4591827918 → 2451940830,2451940830 → 4591827918 → 4591816222 → 2451940827 → 8478359173 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681 → 9283051988 → 8477772800 → 7069018256 → 9283138043 → 9283138045 → 9283138047 → 9283138058 → 9283138057 → 9283138056 → 9283138055 → 9283138070
14.0,마포소방서 119구조대,8477574118,9283138070,436718687,126.9329263,37.5497833,126.9380916,37.5555644,795.8,755.0,795.8,13.26,31.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716540 → 2330771472 → 2330771469 → 4632077004 → 4632072866 → 4639550704 → 4632072867 → 4421755486 → 4632067413 → 9283138089 → 5887231074 → 9283138093 → 11080341316 → 436718687,436718687 → 11689066396 → 11689066406 → 9283138047 → 9283138058 → 9283138057 → 9283138056 → 9283138055 → 9283138070
14.0,공덕119안전센터,2330782485,9283138070,4591424995,126.9594634,37.5500041,126.9380916,37.5555644,634.56,584.0,634.56,10.58,40.0,2330782485 → 2330782543 → 2330782501 → 3157336864 → 8383073842 → 3157553461 → 4593817613 → 3991035409 → 436825400 → 436825402 → 436825406 → 2451940825 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 4591424995,4591424995 → 4591488789 → 8478367051 → 436718711 → 11689066418 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681 → 9283051988 → 8477772800 → 7069018256 → 9283138043 → 9283138045 → 9283138047 → 9283138058 → 9283138057 → 9283138056 → 9283138055 → 9283138070
14.0,서대문소방서119구조대,3825310652,9283138070,2473264191,126.9347477,37.5716165,126.9380916,37.5555644,1285.04,1231.0,1285.04,21.42,63.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 3825309062 → 3825309058 → 3743712537 → 2473267808 → 2473262339 → 3743710018 → 2473262330 → 3743710017 → 4590174136 → 2473264191,2473264191 → 3743710000 → 4590181165 → 2473261142 → 3309835004 → 3743691928 → 3743689823 → 3309834990 → 3309835001 → 3309835011 → 3309835009 → 2237153678 → 436862293 → 3618644427 → 3310757830 → 3864845789 → 4591085871 → 3864845799 → 3864845796 → 3309834979 → 3864845803 → 4591067783 → 9283138055 → 9283138070
,,,,,,,,,,,,,,,
15.0,서대문소방서 북아현119안전센터,7257925078,3893042401,3893041619,126.9563562,37.5602839,126.9600632,37.5579115,240.12,213.0,240.12,4.0,21.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591824247 → 2451940858 → 2330782585 → 4591845010 → 4591845011 → 3893041621 → 3893041620 → 3893041619,3893041619 → 2451940839 → 4591832838 → 4591832837 → 4591832841 → 4591832845 → 2329648762 → 3893042397 → 3893042401
15.0,마포소방서 119구조대,8477574118,3893042401,9283138043,126.9329263,37.5497833,126.9600632,37.5579115,1393.0,1391.0,1393.0,23.22,48.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716540 → 2330771472 → 2330771469 → 4632077004 → 4632072866 → 4639550704 → 4632072867 → 4421755486 → 4632067413 → 9283138089 → 5887231074 → 9283138093 → 11080341316 → 436718687 → 11689066396 → 11689066406 → 11689066410 → 7069018256 → 9283138043,9283138043 → 9283138045 → 9283138047 → 11689066406 → 11689066410 → 11689066418 → 1936511359 → 8478359170 → 8482703428 → 2329648756 → 4591816222 → 4591827918 → 4591832830 → 4591832834 → 4591832838 → 4591832837 → 4591832841 → 4591832845 → 2329648762 → 3893042397 → 3893042401
15.0,공덕119안전센터,2330782485,3893042401,8478367051,126.9594634,37.5500041,126.9600632,37.5579115,865.69,856.0,865.69,14.43,37.0,2330782485 → 2330782543 → 2330782501 → 3157336864 → 8383073842 → 3157553461 → 4593817613 → 3991035409 → 436825400 → 436825402 → 436825406 → 2451940825 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 4591424995 → 4591488789 → 8478367051,8478367051 → 436718711 → 11689066418 → 1936511359 → 8478359170 → 8482703428 → 2329648756 → 4591816222 → 4591827918 → 4591832830 → 4591832834 → 4591832838 → 4591832837 → 4591832841 → 4591832845 → 2329648762 → 3893042397 → 3893042401
15.0,서대문소방서119구조대,3825310652,3893042401,9283138055,126.9347477,37.5716165,126.9600632,37.5579115,2078.08,2081.0,2081.0,34.68,77.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 7773276141 → 10977420639 → 3864845878 → 3864845873 → 2237153695 → 2237153694 → 2237153692 → 2473261136 → 2237153687 → 2237153682 → 3550731053 → 3550731050 → 3803564850 → 3550731054 → 2237153678 → 436862293 → 3618644427 → 3310757830 → 3864845789 → 4591085871 → 3864845799 → 3864845796 → 3309834979 → 3864845803 → 4591067783 → 9283138055,9283138055 → 9283138070 → 436718687 → 11689066396 → 11689066406 → 11689066410 → 11689066418 → 1936511359 → 8478359170 → 8482703428 → 2329648756 → 4591816222 → 4591827918 → 4591832830 → 4591832834 → 4591832838 → 4591832837 → 4591832841 → 4591832845 → 2329648762 → 3893042397 → 3893042401
,,,,,,,,,,,,,,,
16.0,서대문소방서 북아현119안전센터,7257925078,9283138042,2329648875,126.9563562,37.5602839,126.9458567,37.5567077,624.18,652.0,652.0,10.87,50.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 1936511359 → 11689066418 → 436718711 → 436825413 → 2329648814 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 3351589657 → 3351589656 → 4591442595 → 3351589633 → 4591432393 → 2329648810 → 3351589627 → 3351589625 → 4591488796 → 2451940820 → 2329648872 → 2451940816 → 2329648875,2329648875 → 8385742988 → 3351589526 → 2329648822 → 4591432394 → 2451940793 → 7966875819 → 2330771333 → 2451940802 → 8385741221 → 3339311193 → 3339259194 → 9283138049 → 9283138041 → 9283138042
16.0,마포소방서 119구조대,8477574118,9283138042,9283138067,126.9329263,37.5497833,126.9458567,37.5567077,1133.5,1144.0,1144.0,19.07,41.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716540 → 2330771472 → 2330771469 → 4632077004 → 4632072866 → 4639550704 → 4632072867 → 4421755486 → 4632067413 → 9283138089 → 5887231074 → 9283138093 → 11080341316 → 9283138081 → 9283138067,9283138067 → 2330771439 → 2330771347 → 2330771457 → 2330771456 → 3339311393 → 3864845915 → 3864845907 → 2330771455 → 3864845916 → 3309834961 → 2330771433 → 2330771431 → 2330771444 → 3339259194 → 9283138049 → 9283138041 → 9283138042
16.0,공덕119안전센터,2330782485,9283138042,2329648872,126.9594634,37.5500041,126.9458567,37.5567077,761.2,764.0,764.0,12.73,44.0,2330782485 → 2330782543 → 2330782501 → 3157336864 → 8383073842 → 3157553461 → 4593817613 → 3991035409 → 436825400 → 436825402 → 436825406 → 2451940825 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 3351589657 → 3351589656 → 4591442595 → 3351589633 → 4591432393 → 2329648810 → 3351589627 → 3351589625 → 4591488796 → 2451940820 → 2329648872,2329648872 → 2451940816 → 2329648875 → 8385742988 → 3351589526 → 2329648822 → 4591432394 → 2451940793 → 7966875819 → 2330771333 → 2451940802 → 8385741221 → 3339311193 → 3339259194 → 9283138049 → 9283138041 → 9283138042
16.0,서대문소방서119구조대,3825310652,9283138042,9283138055,126.9347477,37.5716165,126.9458567,37.5567077,2078.08,2091.0,2091.0,34.85,78.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 7773276141 → 10977420639 → 3864845878 → 3864845873 → 2237153695 → 2237153694 → 2237153692 → 2473261136 → 2237153687 → 2237153682 → 3550731053 → 3550731050 → 3803564850 → 3550731054 → 2237153678 → 436862293 → 3618644427 → 3310757830 → 3864845789 → 4591085871 → 3864845799 → 3864845796 → 3309834979 → 3864845803 → 4591067783 → 9283138055,9283138055 → 9283138070 → 436718687 → 11689066396 → 9283138081 → 9283138067 → 2330771439 → 2330771347 → 2330771457 → 2330771456 → 3339311393 → 3864845915 → 3864845907 → 2330771455 → 3864845916 → 3309834961 → 2330771433 → 2330771431 → 2330771444 → 3339259194 → 9283138049 → 9283138041 → 9283138042
,,,,,,,,,,,,,,,
17.0,서대문소방서 북아현119안전센터,7257925078,9282595681,4591827921,126.9563562,37.5602839,126.9509546,37.5571508,122.48,134.0,134.0,2.23,20.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921,4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681
17.0,마포소방서 119구조대,8477574118,9282595681,11689066396,126.9329263,37.5497833,126.9509546,37.5571508,987.48,958.0,987.48,16.46,34.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716540 → 2330771472 → 2330771469 → 4632077004 → 4632072866 → 4639550704 → 4632072867 → 4421755486 → 4632067413 → 9283138089 → 5887231074 → 9283138093 → 11080341316 → 436718687 → 11689066396,11689066396 → 11689066406 → 11689066410 → 11689066418 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681
17.0,공덕119안전센터,2330782485,9282595681,436825408,126.9594634,37.5500041,126.9509546,37.5571508,536.99,531.0,536.99,8.95,29.0,2330782485 → 2330782543 → 2330782501 → 3157336864 → 8383073842 → 3157553461 → 4593817613 → 3991035409 → 436825400 → 436825402 → 436825406 → 2451940825 → 436825408,436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 4591424995 → 4591488789 → 8478367051 → 436718711 → 11689066418 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681
17.0,서대문소방서119구조대,3825310652,9282595681,9283051974,126.9347477,37.5716165,126.9509546,37.5571508,1694.02,1639.0,1694.02,28.23,60.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 3825309062 → 3825309058 → 3743712537 → 2473267808 → 2473262339 → 3743710018 → 2473262330 → 3743710017 → 4590174136 → 2473264191 → 3743710000 → 4590181165 → 2473261142 → 3309835004 → 7069047608 → 9283051969 → 9283051974,9283051974 → 9468334143 → 436718687 → 11689066396 → 11689066406 → 11689066410 → 11689066418 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681
,,,,,,,,,,,,,,,
18.0,서대문소방서 북아현119안전센터,7257925078,5863307816,8385802681,126.9563562,37.5602839,126.9603834,37.5579158,1026.93,968.0,1026.93,17.12,54.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 1936511359 → 11689066418 → 436718711 → 436825413 → 2329648814 → 436825408 → 2451940825 → 436825406 → 2329648890 → 2329648891 → 2329648896 → 3351589269 → 8383184612 → 3351589255 → 2329648956 → 3356410222 → 3967124570 → 4591424997 → 4591424998 → 3991035410 → 2330782519 → 4593833811 → 2330782525 → 4593833816 → 8385802681,8385802681 → 2330782529 → 4595156238 → 2330782481 → 2330782485 → 2330782543 → 2330782501 → 3157336864 → 8383073842 → 3157553461 → 4593817613 → 3991035409 → 2329648966 → 4656545972 → 8383098864 → 5863307814 → 5863307816
