ID,u,v,key,osmid,highway,name,oneway,reversed,length,geometry,lanes,maxspeed,ref,bridge,tunnel,junction,access,width,service,u_x,u_y,v_x,v_y,u_point,v_point,risk
3006,3864845878,10977420639,0,379199189,residential,성산로22길,FALSE,TRUE,152.3539259,"LINESTRING (126.934178 37.5598573, 126.9341355 37.5598466, 126.9341073 37.5598426, 126.934078 37.5598423, 126.9340488 37.5598446, 126.9337858 37.5598821, 126.9332856 37.5599702, 126.9332069 37.5599868, 126.9330268 37.5600299, 126.9328236 37.5600868, 126.9327198 37.5601209, 126.9325971 37.5601646, 126.9325342 37.5601901, 126.9325214 37.5601952)",,,,,,,,,,126.934178,37.5598573,126.9325214,37.5601952,POINT (126.934178 37.5598573),POINT (126.9325214 37.5601952),0.340265861
3007,3864845878,3864845873,0,"[832628691, 222843828, 222843827]",residential,성산로22길,FALSE,FALSE,53.91365163,"LINESTRING (126.934178 37.5598573, 126.9342329 37.5598082, 126.9342467 37.5597858, 126.9342582 37.5597674, 126.9342741 37.5597265, 126.9343385 37.5595151, 126.9343707 37.5594045)",,,,,yes,,,,,126.934178,37.5598573,126.9343707,37.5594045,POINT (126.934178 37.5598573),POINT (126.9343707 37.5594045),0.782686138
3008,3864845878,3864845881,0,832628691,residential,성산로22길,FALSE,TRUE,49.84108732,"LINESTRING (126.934178 37.5598573, 126.93413 37.5598952, 126.9340693 37.5599394, 126.9339619 37.5600165, 126.9337667 37.5601648)",,,,,,,,,,126.934178,37.5598573,126.9337667,37.5601648,POINT (126.934178 37.5598573),POINT (126.9337667 37.5601648),0.562368646
3009,3864845879,3864845881,0,383258752,residential,성산로22길,FALSE,FALSE,38.7884339,"LINESTRING (126.9334377 37.5600825, 126.9335511 37.5600185, 126.9335656 37.5600137, 126.9335812 37.5600117, 126.9335948 37.560016, 126.9336071 37.5600241, 126.9337667 37.5601648)",,,,,,,,,,126.9334377,37.5600825,126.9337667,37.5601648,POINT (126.9334377 37.5600825),POINT (126.9337667 37.5601648),0.618507057
3010,3864845881,2317896077,0,832628691,residential,성산로22길,FALSE,TRUE,54.35314156,"LINESTRING (126.9337667 37.5601648, 126.9333324 37.5605118)",,,,,,,,,,126.9337667,37.5601648,126.9333324,37.5605118,POINT (126.9337667 37.5601648),POINT (126.9333324 37.5605118),0.987385132
3011,3864845881,3864845879,0,383258752,residential,성산로22길,FALSE,TRUE,38.7884339,"LINESTRING (126.9337667 37.5601648, 126.9336071 37.5600241, 126.9335948 37.560016, 126.9335812 37.5600117, 126.9335656 37.5600137, 126.9335511 37.5600185, 126.9334377 37.5600825)",,,,,,,,,,126.9337667,37.5601648,126.9334377,37.5600825,POINT (126.9337667 37.5601648),POINT (126.9334377 37.5600825),0.337339402
3012,3864845881,3864845878,0,832628691,residential,성산로22길,FALSE,FALSE,49.84108732,"LINESTRING (126.9337667 37.5601648, 126.9339619 37.5600165, 126.9340693 37.5599394, 126.93413 37.5598952, 126.934178 37.5598573)",,,,,,,,,,126.9337667,37.5601648,126.934178,37.5598573,POINT (126.9337667 37.5601648),POINT (126.934178 37.5598573),0.273159796
3013,3864845882,3864845883,0,383258753,residential,신촌로9길,FALSE,FALSE,20.49157321,"LINESTRING (126.9333383 37.5594296, 126.9335232 37.5593179)",,,,,,,,,,126.9333383,37.5594296,126.9335232,37.5593179,POINT (126.9333383 37.5594296),POINT (126.9335232 37.5593179),0.787311119
3014,3864845883,3864845882,0,383258753,residential,신촌로9길,FALSE,TRUE,20.49157321,"LINESTRING (126.9335232 37.5593179, 126.9333383 37.5594296)",,,,,,,,,,126.9335232,37.5593179,126.9333383,37.5594296,POINT (126.9335232 37.5593179),POINT (126.9333383 37.5594296),0.06702588
3015,3864845883,3864845874,0,239549431,residential,신촌로9길,FALSE,FALSE,27.30427198,"LINESTRING (126.9335232 37.5593179, 126.9335097 37.55943, 126.9335062 37.559461, 126.9335087 37.5595628)",,,,,,,,,,126.9335232,37.5593179,126.9335087,37.5595628,POINT (126.9335232 37.5593179),POINT (126.9335087 37.5595628),0.679511632
3016,3864845883,2473261147,0,239549431,residential,신촌로9길,FALSE,TRUE,43.87010334,"LINESTRING (126.9335232 37.5593179, 126.9335395 37.5592274, 126.9335595 37.5591562, 126.9335821 37.559096, 126.9336049 37.5590528, 126.9336679 37.5589431)",,,,,,,,,,126.9335232,37.5593179,126.9336679,37.5589431,POINT (126.9335232 37.5593179),POINT (126.9336679 37.5589431),0.872490483
3017,3864845884,3864845885,0,383258754,residential,성산로22길,FALSE,FALSE,21.77322002,"LINESTRING (126.9337806 37.5592971, 126.9338102 37.5594915)",,,,,,,,,,126.9337806,37.5592971,126.9338102,37.5594915,POINT (126.9337806 37.5592971),POINT (126.9338102 37.5594915),0.694241419
3018,3864845885,3864845884,0,383258754,residential,성산로22길,FALSE,TRUE,21.77322002,"LINESTRING (126.9338102 37.5594915, 126.9337806 37.5592971)",,,,,,,,,,126.9338102,37.5594915,126.9337806,37.5592971,POINT (126.9338102 37.5594915),POINT (126.9337806 37.5592971),0.591812122
3019,3864845885,3864845873,0,383258751,residential,성산로22길,FALSE,FALSE,50.39559796,"LINESTRING (126.9338102 37.5594915, 126.9340477 37.5594463, 126.9342147 37.5594201, 126.9343707 37.5594045)",,,,,,,,,,126.9338102,37.5594915,126.9343707,37.5594045,POINT (126.9338102 37.5594915),POINT (126.9343707 37.5594045),0.357958888
3020,3864845885,3864845874,0,383258751,residential,성산로22길,FALSE,TRUE,27.73374774,"LINESTRING (126.9338102 37.5594915, 126.9336518 37.5595285, 126.9335087 37.5595628)",,,,,,,,,,126.9338102,37.5594915,126.9335087,37.5595628,POINT (126.9338102 37.5594915),POINT (126.9335087 37.5595628),0.668446458
3021,3864845886,3743712583,0,383258755,residential,신촌로3나길,FALSE,FALSE,48.97084185,"LINESTRING (126.9307792 37.5589112, 126.9302883 37.558705)",,,,,,,,,,126.9307792,37.5589112,126.9302883,37.558705,POINT (126.9307792 37.5589112),POINT (126.9302883 37.558705),0.060143928
3022,3864845890,3825309058,0,383258756,residential,,FALSE,TRUE,26.9777165,"LINESTRING (126.9312995 37.5605165, 126.9312486 37.5605654, 126.9311759 37.5607351)",,,,,,,,,,126.9312995,37.5605165,126.9311759,37.5607351,POINT (126.9312995 37.5605165),POINT (126.9311759 37.5607351),0.689958812
3023,3864845907,3864845915,0,224132978,residential,고산길,FALSE,FALSE,8.174971213,"LINESTRING (126.9420676 37.5549786, 126.9421534 37.5550065)",,,,,,,,,,126.9420676,37.5549786,126.9421534,37.5550065,POINT (126.9420676 37.5549786),POINT (126.9421534 37.5550065),0.950263535
3024,3864845907,2330771455,0,224132978,residential,고산길,FALSE,TRUE,34.9082648,"LINESTRING (126.9420676 37.5549786, 126.9417011 37.5548597)",,,,,,,,,,126.9420676,37.5549786,126.9417011,37.5548597,POINT (126.9420676 37.5549786),POINT (126.9417011 37.5548597),0.072336119
3025,3864845907,5587609552,0,383258758,residential,고산길,FALSE,FALSE,40.49099959,"LINESTRING (126.9420676 37.5549786, 126.942235 37.5546395)",,,,,,,,,,126.9420676,37.5549786,126.942235,37.5546395,POINT (126.9420676 37.5549786),POINT (126.942235 37.5546395),0.230663837
3026,3864845909,3339311193,0,224258715,residential,신촌로24안길,FALSE,TRUE,54.74056399,"LINESTRING (126.9423264 37.5556496, 126.9429456 37.5556869)",,,,,,,,,,126.9423264,37.5556496,126.9429456,37.5556869,POINT (126.9423264 37.5556496),POINT (126.9429456 37.5556869),0.88658767
3027,3864845909,3864845910,0,383258759,residential,신촌로24안길,FALSE,FALSE,50.2079829,"LINESTRING (126.9423264 37.5556496, 126.9425033 37.5552204)",,,,,,,,,,126.9423264,37.5556496,126.9425033,37.5552204,POINT (126.9423264 37.5556496),POINT (126.9425033 37.5552204),0.22451937
3028,3864845909,3864845913,0,224258715,residential,신촌로24안길,FALSE,FALSE,25.42882974,"LINESTRING (126.9423264 37.5556496, 126.9421678 37.5556401, 126.942039 37.5556301)",,,,,,,,,,126.9423264,37.5556496,126.942039,37.5556301,POINT (126.9423264 37.5556496),POINT (126.942039 37.5556301),0.739534773
3029,3864845910,3864845909,0,383258759,residential,신촌로24안길,FALSE,TRUE,50.2079829,"LINESTRING (126.9425033 37.5552204, 126.9423264 37.5556496)",,,,,,,,,,126.9425033,37.5552204,126.9423264,37.5556496,POINT (126.9425033 37.5552204),POINT (126.9423264 37.5556496),0.780735507
3030,3864845910,3339311393,0,327201089,residential,신촌로26길,FALSE,FALSE,23.49980218,"LINESTRING (126.9425033 37.5552204, 126.9424333 37.5551383, 126.942369 37.5550383)",,,,,,,,,,126.9425033,37.5552204,126.942369,37.5550383,POINT (126.9425033 37.5552204),POINT (126.942369 37.5550383),0.320315162
3031,3864845910,3339311193,0,327201089,residential,신촌로26길,FALSE,TRUE,65.25026598,"LINESTRING (126.9425033 37.5552204, 126.9425782 37.5553084, 126.9427633 37.5554913, 126.9428571 37.5556231, 126.9429456 37.5556869)",,,,,,,,,,126.9425033,37.5552204,126.9429456,37.5556869,POINT (126.9425033 37.5552204),POINT (126.9429456 37.5556869),0.227171321
3032,3864845911,3864845916,0,224258717,residential,신촌로24길,FALSE,FALSE,15.89442426,"LINESTRING (126.9415241 37.555319, 126.9415768 37.5551823)",,,,,,,,,,126.9415241,37.555319,126.9415768,37.5551823,POINT (126.9415241 37.555319),POINT (126.9415768 37.5551823),0.848456062
3033,3864845911,2330771431,0,224258717,residential,신촌로24길,FALSE,TRUE,30.61432912,"LINESTRING (126.9415241 37.555319, 126.9414226 37.5555823)",,,,,,,,,,126.9415241,37.555319,126.9414226,37.5555823,POINT (126.9415241 37.555319),POINT (126.9414226 37.5555823),0.569056134
3034,3864845911,3864845912,0,"[383258760, 781717422]",residential,"['신촌로24안길', '신촌로24길']",FALSE,FALSE,47.497419,"LINESTRING (126.9415241 37.555319, 126.9418326 37.5553422, 126.9420605 37.5553594)",,,,,,,,,,126.9415241,37.555319,126.9420605,37.5553594,POINT (126.9415241 37.555319),POINT (126.9420605 37.5553594),0.955556281
3035,3864845912,3864845913,0,383258761,residential,신촌로24안길,FALSE,TRUE,30.16011676,"LINESTRING (126.9420605 37.5553594, 126.942039 37.5556301)",,,,,,,,,,126.9420605,37.5553594,126.942039,37.5556301,POINT (126.9420605 37.5553594),POINT (126.942039 37.5556301),0.340459988
3036,3864845912,3864845915,0,"[383258761, 781717421]",residential,"['고산길', '신촌로24안길']",FALSE,FALSE,40.36385759,"LINESTRING (126.9420605 37.5553594, 126.9420847 37.5551638, 126.9421534 37.5550065)",,,,,,,,,,126.9420605,37.5553594,126.9421534,37.5550065,POINT (126.9420605 37.5553594),POINT (126.9421534 37.5550065),0.404789825
3037,3864845912,3864845911,0,"[383258760, 781717422]",residential,"['신촌로24안길', '신촌로24길']",FALSE,TRUE,47.497419,"LINESTRING (126.9420605 37.5553594, 126.9418326 37.5553422, 126.9415241 37.555319)",,,,,,,,,,126.9420605,37.5553594,126.9415241,37.555319,POINT (126.9420605 37.5553594),POINT (126.9415241 37.555319),0.840396156
3038,3864845913,2330771431,0,224258715,residential,신촌로24안길,FALSE,FALSE,54.59577391,"LINESTRING (126.942039 37.5556301, 126.9414226 37.5555823)",,,,,,,,,,126.942039,37.5556301,126.9414226,37.5555823,POINT (126.942039 37.5556301),POINT (126.9414226 37.5555823),0.800009304
3039,3864845913,3864845912,0,383258761,residential,신촌로24안길,FALSE,FALSE,30.16011676,"LINESTRING (126.942039 37.5556301, 126.9420605 37.5553594)",,,,,,,,,,126.942039,37.5556301,126.9420605,37.5553594,POINT (126.942039 37.5556301),POINT (126.9420605 37.5553594),0.963215762
3040,3864845913,3864845909,0,224258715,residential,신촌로24안길,FALSE,TRUE,25.42882974,"LINESTRING (126.942039 37.5556301, 126.9421678 37.5556401, 126.9423264 37.5556496)",,,,,,,,,,126.942039,37.5556301,126.9423264,37.5556496,POINT (126.942039 37.5556301),POINT (126.9423264 37.5556496),0.710882339
3041,3864845915,3864845907,0,224132978,residential,고산길,FALSE,TRUE,8.174971213,"LINESTRING (126.9421534 37.5550065, 126.9420676 37.5549786)",,,,,,,,,,126.9421534,37.5550065,126.9420676,37.5549786,POINT (126.9421534 37.5550065),POINT (126.9420676 37.5549786),0.121533579
3042,3864845915,3339311393,0,224132978,residential,고산길,FALSE,FALSE,19.5212499,"LINESTRING (126.9421534 37.5550065, 126.9422188 37.5550277, 126.942369 37.5550383)",,,,,,,,,,126.9421534,37.5550065,126.942369,37.5550383,POINT (126.9421534 37.5550065),POINT (126.942369 37.5550383),0.806631528
3043,3864845915,3864845912,0,"[383258761, 781717421]",residential,"['고산길', '신촌로24안길']",FALSE,TRUE,40.36385759,"LINESTRING (126.9421534 37.5550065, 126.9420847 37.5551638, 126.9420605 37.5553594)",,,,,,,,,,126.9421534,37.5550065,126.9420605,37.5553594,POINT (126.9421534 37.5550065),POINT (126.9420605 37.5553594),0.484950726
3044,3864845916,2330771455,0,224258717,residential,신촌로24길,FALSE,FALSE,37.5077204,"LINESTRING (126.9415768 37.5551823, 126.9417011 37.5548597)",,,,,,,,,,126.9415768,37.5551823,126.9417011,37.5548597,POINT (126.9415768 37.5551823),POINT (126.9417011 37.5548597),0.261605825
3045,3864845916,3864845911,0,224258717,residential,신촌로24길,FALSE,TRUE,15.89442426,"LINESTRING (126.9415768 37.5551823, 126.9415241 37.555319)",,,,,,,,,,126.9415768,37.5551823,126.9415241,37.555319,POINT (126.9415768 37.5551823),POINT (126.9415241 37.555319),0.83281373
3046,3864845916,3309834961,0,383258762,residential,신촌로24길,FALSE,TRUE,52.24546734,"LINESTRING (126.9415768 37.5551823, 126.9410305 37.5550001)",,,,,,,,,,126.9415768,37.5551823,126.9410305,37.5550001,POINT (126.9415768 37.5551823),POINT (126.9410305 37.5550001),0.413396479
3047,3865541988,11080341316,0,515842281,secondary,백범로,TRUE,FALSE,47.79891488,"LINESTRING (126.9370679 37.5545455, 126.9370362 37.5546025, 126.9370039 37.5547899, 126.9369896 37.5548949, 126.9369774 37.5549535, 126.9369743 37.5549667)",,,,,,,,,,126.9370679,37.5545455,126.9369743,37.5549667,POINT (126.9370679 37.5545455),POINT (126.9369743 37.5549667),0.148234184
3048,3865541988,9283138081,0,1085285453,primary_link,,TRUE,FALSE,79.60778284,"LINESTRING (126.9370679 37.5545455, 126.9370983 37.5546078, 126.9370783 37.5547987, 126.9370726 37.5548526, 126.9370764 37.5549155, 126.9371007 37.5549672, 126.9371378 37.5550013, 126.9372227 37.5550364, 126.9373892 37.5551344)",,,,,,,,,,126.9370679,37.5545455,126.9373892,37.5551344,POINT (126.9370679 37.5545455),POINT (126.9373892 37.5551344),0.735464931
3049,3867929844,3867929854,0,383506870,residential,,FALSE,FALSE,60.51277919,"LINESTRING (126.9445152 37.5451471, 126.9445853 37.5452168, 126.9449566 37.5455638)",,,,,,,,,,126.9445152,37.5451471,126.9449566,37.5455638,POINT (126.9445152 37.5451471),POINT (126.9449566 37.5455638),0.007991894
3050,3867929844,3867929856,0,515842287,secondary,독막로,FALSE,FALSE,85.55293779,"LINESTRING (126.9445152 37.5451471, 126.9442276 37.5453408, 126.9440385 37.5454664, 126.9437571 37.5456265)",,,,,,,,,,126.9445152,37.5451471,126.9437571,37.5456265,POINT (126.9445152 37.5451471),POINT (126.9437571 37.5456265),0.672085213
3051,3867929847,3867929851,0,383506855,residential,,FALSE,FALSE,30.39800722,"LINESTRING (126.9450602 37.5452291, 126.9452832 37.5454376)",,,,,,,,,,126.9450602,37.5452291,126.9452832,37.5454376,POINT (126.9450602 37.5452291),POINT (126.9452832 37.5454376),0.431095024
3052,3867929849,3868066425,0,220067986,secondary,대흥로,FALSE,TRUE,22.66535998,"LINESTRING (126.9395518 37.5452795, 126.9396983 37.545447)",,,,,,,,,,126.9395518,37.5452795,126.9396983,37.545447,POINT (126.9395518 37.5452795),POINT (126.9396983 37.545447),0.17325322
3053,3867929851,3867929847,0,383506855,residential,,FALSE,TRUE,30.39800722,"LINESTRING (126.9452832 37.5454376, 126.9450602 37.5452291)",,,,,,,,,,126.9452832,37.5454376,126.9450602,37.5452291,POINT (126.9452832 37.5454376),POINT (126.9450602 37.5452291),0.821501411
3054,3867929851,3867929854,0,336021800,residential,백범로28길,FALSE,FALSE,32.0459273,"LINESTRING (126.9452832 37.5454376, 126.9452376 37.5454586, 126.9449566 37.5455638)",,,,,,,,,,126.9452832,37.5454376,126.9449566,37.5455638,POINT (126.9452832 37.5454376),POINT (126.9449566 37.5455638),0.776036487
3055,3867929851,4613041873,0,336021800,residential,백범로28길,FALSE,TRUE,77.6828522,"LINESTRING (126.9452832 37.5454376, 126.9456127 37.5452856, 126.946048 37.5450907)",,,,,,,,,,126.9452832,37.5454376,126.946048,37.5450907,POINT (126.9452832 37.5454376),POINT (126.946048 37.5450907),0.36341194
3056,3867929854,3867929857,0,336021800,residential,백범로28길,FALSE,FALSE,16.3420914,"LINESTRING (126.9449566 37.5455638, 126.9447858 37.5456209)",,,,,,,,,,126.9449566,37.5455638,126.9447858,37.5456209,POINT (126.9449566 37.5455638),POINT (126.9447858 37.5456209),0.997059758
3057,3867929854,3867929851,0,336021800,residential,백범로28길,FALSE,TRUE,32.0459273,"LINESTRING (126.9449566 37.5455638, 126.9452376 37.5454586, 126.9452832 37.5454376)",,,,,,,,,,126.9449566,37.5455638,126.9452832,37.5454376,POINT (126.9449566 37.5455638),POINT (126.9452832 37.5454376),0.323613829
3058,3867929854,3867929844,0,383506870,residential,,FALSE,TRUE,60.51277919,"LINESTRING (126.9449566 37.5455638, 126.9445853 37.5452168, 126.9445152 37.5451471)",,,,,,,,,,126.9449566,37.5455638,126.9445152,37.5451471,POINT (126.9449566 37.5455638),POINT (126.9445152 37.5451471),0.237811485
3059,3867929855,3867929858,0,383506888,residential,독막로36길,FALSE,FALSE,12.96544592,"LINESTRING (126.9406109 37.5455997, 126.9407317 37.5456662)",,,,,,,,,,126.9406109,37.5455997,126.9407317,37.5456662,POINT (126.9406109 37.5455997),POINT (126.9407317 37.5456662),0.320037929
3060,3867929856,3431077494,0,"[336021897, 463933483]",residential,"['독막로', '백범로20길']",FALSE,TRUE,55.18564467,"LINESTRING (126.9437571 37.5456265, 126.9437993 37.545694, 126.9438452 37.5457431, 126.9441608 37.545782, 126.9441477 37.5458881)",,,,,,,,,,126.9437571,37.5456265,126.9441477,37.5458881,POINT (126.9437571 37.5456265),POINT (126.9441477 37.5458881),0.749304551
3061,3867929856,3867929867,0,515842287,secondary,독막로,FALSE,FALSE,60.53199288,"LINESTRING (126.9437571 37.5456265, 126.9435912 37.5457026, 126.94318 37.54586, 126.943144 37.5458704)",,,,,,,,,,126.9437571,37.5456265,126.943144,37.5458704,POINT (126.9437571 37.5456265),POINT (126.943144 37.5458704),0.999346311
3062,3867929856,3867929844,0,515842287,secondary,독막로,FALSE,TRUE,85.55293779,"LINESTRING (126.9437571 37.5456265, 126.9440385 37.5454664, 126.9442276 37.5453408, 126.9445152 37.5451471)",,,,,,,,,,126.9437571,37.5456265,126.9445152,37.5451471,POINT (126.9437571 37.5456265),POINT (126.9445152 37.5451471),0.974727599
3063,3867929857,3867929854,0,336021800,residential,백범로28길,FALSE,TRUE,16.3420914,"LINESTRING (126.9447858 37.5456209, 126.9449566 37.5455638)",,,,,,,,,,126.9447858,37.5456209,126.9449566,37.5455638,POINT (126.9447858 37.5456209),POINT (126.9449566 37.5455638),0.969695806
3064,3867929858,3867929855,0,383506888,residential,독막로36길,FALSE,TRUE,12.96544592,"LINESTRING (126.9407317 37.5456662, 126.9406109 37.5455997)",,,,,,,,,,126.9407317,37.5456662,126.9406109,37.5455997,POINT (126.9407317 37.5456662),POINT (126.9406109 37.5455997),0.349381403
3065,3867929858,3867929866,0,383506888,residential,독막로36길,FALSE,FALSE,37.06040877,"LINESTRING (126.9407317 37.5456662, 126.9409294 37.545777, 126.9410735 37.5458602)",,,,,,,,,,126.9407317,37.5456662,126.9410735,37.5458602,POINT (126.9407317 37.5456662),POINT (126.9410735 37.5458602),0.525695982
3066,3867929858,3867929892,0,383506890,residential,독막로36길,FALSE,TRUE,85.48001497,"LINESTRING (126.9407317 37.5456662, 126.9406328 37.5457723, 126.9407047 37.5462029, 126.9406099 37.5462519, 126.9405796 37.5462695, 126.9404951 37.5463184)",,,,,,,,,,126.9407317,37.5456662,126.9404951,37.5463184,POINT (126.9407317 37.5456662),POINT (126.9404951 37.5463184),0.666119855
3067,3867929859,3867929866,0,383506898,residential,독막로36길,FALSE,FALSE,26.30462183,"LINESTRING (126.9412478 37.5456705, 126.941112 37.5457952, 126.9410735 37.5458602)",,,,,,,,,,126.9412478,37.5456705,126.9410735,37.5458602,POINT (126.9412478 37.5456705),POINT (126.9410735 37.5458602),0.254273791
3068,3867929859,4591306221,0,463921186,residential,독막로38길,FALSE,FALSE,85.56535959,"LINESTRING (126.9412478 37.5456705, 126.9412687 37.5456844, 126.9414495 37.5458426, 126.9416824 37.5461188, 126.941756 37.546206, 126.9417823 37.5462438, 126.9418153 37.5462911)",,,,,,,,,,126.9412478,37.5456705,126.9418153,37.5462911,POINT (126.9412478 37.5456705),POINT (126.9418153 37.5462911),0.836650836
3069,3867929859,4591208013,0,463921186,residential,독막로38길,FALSE,TRUE,110.3806513,"LINESTRING (126.9412478 37.5456705, 126.9408337 37.5453937, 126.9406698 37.5453262, 126.9403703 37.5451335, 126.9402941 37.5450404)",,,,,,,,,,126.9412478,37.5456705,126.9402941,37.5450404,POINT (126.9412478 37.5456705),POINT (126.9402941 37.5450404),0.168268499
3070,3867929866,3867929858,0,383506888,residential,독막로36길,FALSE,TRUE,37.06040877,"LINESTRING (126.9410735 37.5458602, 126.9409294 37.545777, 126.9407317 37.5456662)",,,,,,,,,,126.9410735,37.5458602,126.9407317,37.5456662,POINT (126.9410735 37.5458602),POINT (126.9407317 37.5456662),0.858120813
3071,3867929866,3867929891,0,383506898,residential,독막로36길,FALSE,FALSE,50.17422473,"LINESTRING (126.9410735 37.5458602, 126.9409386 37.5460879, 126.9408315 37.5462686)",,,,,,,,,,126.9410735,37.5458602,126.9408315,37.5462686,POINT (126.9410735 37.5458602),POINT (126.9408315 37.5462686),0.475582331
3072,3867929866,3867929859,0,383506898,residential,독막로36길,FALSE,TRUE,26.30462183,"LINESTRING (126.9410735 37.5458602, 126.941112 37.5457952, 126.9412478 37.5456705)",,,,,,,,,,126.9410735,37.5458602,126.9412478,37.5456705,POINT (126.9410735 37.5458602),POINT (126.9412478 37.5456705),0.918196171
3073,3867929866,4591208014,0,463921187,residential,독막로36길,FALSE,TRUE,69.15282794,"LINESTRING (126.9410735 37.5458602, 126.941425 37.5463529, 126.9414597 37.5464015)",,,,,,,,,,126.9410735,37.5458602,126.9414597,37.5464015,POINT (126.9410735 37.5458602),POINT (126.9414597 37.5464015),0.325321755
3074,3867929867,3867929871,0,463933486,residential,독막로,FALSE,TRUE,35.66618289,"LINESTRING (126.943144 37.5458704, 126.9429811 37.546164)",,,,,,,,,,126.943144,37.5458704,126.9429811,37.546164,POINT (126.943144 37.5458704),POINT (126.9429811 37.546164),0.725725646
3075,3867929867,8386121756,0,515842287,secondary,독막로,FALSE,FALSE,20.7955277,"LINESTRING (126.943144 37.5458704, 126.9429233 37.5459364)",,,,,,,,,,126.943144,37.5458704,126.9429233,37.5459364,POINT (126.943144 37.5458704),POINT (126.9429233 37.5459364),0.558359967
3076,3867929867,3867929856,0,515842287,secondary,독막로,FALSE,TRUE,60.53199288,"LINESTRING (126.943144 37.5458704, 126.94318 37.54586, 126.9435912 37.5457026, 126.9437571 37.5456265)",,,,,,,,,,126.943144,37.5458704,126.9437571,37.5456265,POINT (126.943144 37.5458704),POINT (126.9437571 37.5456265),0.216939058
3077,3867929869,8386121756,0,515842287,secondary,독막로,FALSE,TRUE,10.53306569,"LINESTRING (126.9428115 37.5459698, 126.9429233 37.5459364)",,,,,,,,,,126.9428115,37.5459698,126.9429233,37.5459364,POINT (126.9428115 37.5459698),POINT (126.9429233 37.5459364),0.173896389
3078,3867929869,3867929871,0,383506845,residential,독막로,FALSE,FALSE,26.68251245,"LINESTRING (126.9428115 37.5459698, 126.9428728 37.5460771, 126.9429811 37.546164)",,,,,,,,,,126.9428115,37.5459698,126.9429811,37.546164,POINT (126.9428115 37.5459698),POINT (126.9429811 37.546164),0.515492318
3079,3867929869,4591306221,0,515842287,secondary,독막로,FALSE,FALSE,94.82783858,"LINESTRING (126.9428115 37.5459698, 126.9427695 37.5459834, 126.94249 37.54608, 126.94198 37.54624, 126.941908 37.5462623, 126.9418153 37.5462911)",,,,,,,,,,126.9428115,37.5459698,126.9418153,37.5462911,POINT (126.9428115 37.5459698),POINT (126.9418153 37.5462911),0.819186044
3080,3867929871,3867929867,0,463933486,residential,독막로,FALSE,FALSE,35.66618289,"LINESTRING (126.9429811 37.546164, 126.943144 37.5458704)",,,,,,,,,,126.9429811,37.546164,126.943144,37.5458704,POINT (126.9429811 37.546164),POINT (126.943144 37.5458704),0.191534631
3081,3867929871,3867929885,0,383506845,residential,독막로,FALSE,FALSE,21.56149162,"LINESTRING (126.9429811 37.546164, 126.9429992 37.5461785, 126.943218 37.5461754)",,,,,,,,,,126.9429811,37.546164,126.943218,37.5461754,POINT (126.9429811 37.546164),POINT (126.943218 37.5461754),0.179766256
3082,3867929871,3867929869,0,383506845,residential,독막로,FALSE,TRUE,26.68251245,"LINESTRING (126.9429811 37.546164, 126.9428728 37.5460771, 126.9428115 37.5459698)",,,,,,,,,,126.9429811,37.546164,126.9428115,37.5459698,POINT (126.9429811 37.546164),POINT (126.9428115 37.5459698),0.977975355
3083,3867929885,3867929871,0,383506845,residential,독막로,FALSE,TRUE,21.56149162,"LINESTRING (126.943218 37.5461754, 126.9429992 37.5461785, 126.9429811 37.546164)",,,,,,,,,,126.943218,37.5461754,126.9429811,37.546164,POINT (126.943218 37.5461754),POINT (126.9429811 37.546164),0.68034045
3084,3867929885,3867929904,0,463933484,residential,백범로16길,FALSE,TRUE,114.7318013,"LINESTRING (126.943218 37.5461754, 126.9427102 37.546304, 126.9423633 37.5464113, 126.9422238 37.5464547, 126.942007 37.546547)",,,,,,,,,,126.943218,37.5461754,126.942007,37.546547,POINT (126.943218 37.5461754),POINT (126.942007 37.546547),0.506294598
3085,3867929885,3431077494,0,463933485,residential,백범로20길,FALSE,FALSE,88.54496048,"LINESTRING (126.943218 37.5461754, 126.9435412 37.5461065, 126.9437586 37.5460405, 126.9439562 37.5459828, 126.9441108 37.5459005, 126.9441477 37.5458881)",,,,,,,,,,126.943218,37.5461754,126.9441477,37.5458881,POINT (126.943218 37.5461754),POINT (126.9441477 37.5458881),0.876179614
3086,3867929886,3867929893,0,383506842,residential,백범로24길,FALSE,TRUE,167.7727998,"LINESTRING (126.9458072 37.5461166, 126.9457686 37.5460687, 126.9457347 37.5460437, 126.9456026 37.546015, 126.9453458 37.5460365, 126.9449907 37.5460348, 126.9447359 37.5460415, 126.9446032 37.5460751, 126.9443124 37.5462471, 126.944143 37.5463395, 126.9440718 37.5463308)",,,,,,,,,,126.9458072,37.5461166,126.9440718,37.5463308,POINT (126.9458072 37.5461166),POINT (126.9440718 37.5463308),0.53171439
3087,3867929886,2329648839,0,515839506,secondary,백범로,TRUE,FALSE,30.14139787,"LINESTRING (126.9458072 37.5461166, 126.9459862 37.546038, 126.9461063 37.5459853)",,,,,,,,,,126.9458072,37.5461166,126.9461063,37.5459853,POINT (126.9458072 37.5461166),POINT (126.9461063 37.5459853),0.411651568
