ID,u,v,key,osmid,highway,name,oneway,reversed,length,geometry,lanes,maxspeed,ref,bridge,tunnel,junction,access,width,service,u_x,u_y,v_x,v_y,u_point,v_point,risk
255,1912549259,3825310828,0,379199058,residential,연희로25길,FALSE,FALSE,37.28203287,"LINESTRING (126.9343698 37.5724754, 126.9340197 37.5726636)",,,,,,,,,,126.9343698,37.5724754,126.9340197,37.5726636,POINT (126.9343698 37.5724754),POINT (126.9340197 37.5726636),0.274405265
256,1912549259,1912549265,0,180790201,residential,연희로25길,FALSE,FALSE,145.9446167,"LINESTRING (126.9343698 37.5724754, 126.9340176 37.572013, 126.9338332 37.5717708, 126.9335141 37.5713517)",,,,,,,,,,126.9343698,37.5724754,126.9335141,37.5713517,POINT (126.9343698 37.5724754),POINT (126.9335141 37.5713517),0.98214183
257,1912549265,2532346015,0,463765455,residential,연희로,FALSE,FALSE,75.41872496,"LINESTRING (126.9335141 37.5713517, 126.9342289 37.5709788)",,,,,,,,,,126.9335141,37.5713517,126.9342289,37.5709788,POINT (126.9335141 37.5713517),POINT (126.9342289 37.5709788),0.197876399
258,1912549265,3825310649,0,463765456,residential,연희로25길,FALSE,TRUE,53.5665559,"LINESTRING (126.9335141 37.5713517, 126.9330005 37.5716093)",,,,,,,,,,126.9335141,37.5713517,126.9330005,37.5716093,POINT (126.9335141 37.5713517),POINT (126.9330005 37.5716093),0.946819498
259,1912549265,3825310381,0,180790201,residential,연희로25길,FALSE,FALSE,144.1027445,"LINESTRING (126.9335141 37.5713517, 126.932887 37.5705564, 126.9328137 37.5704634, 126.932646 37.5702535)",,,,,,,,,,126.9335141,37.5713517,126.932646,37.5702535,POINT (126.9335141 37.5713517),POINT (126.932646 37.5702535),0.773657782
260,1912549265,1912549259,0,180790201,residential,연희로25길,FALSE,TRUE,145.9446167,"LINESTRING (126.9335141 37.5713517, 126.9338332 37.5717708, 126.9340176 37.572013, 126.9343698 37.5724754)",,,,,,,,,,126.9335141,37.5713517,126.9343698,37.5724754,POINT (126.9335141 37.5713517),POINT (126.9343698 37.5724754),0.449651835
261,1936511359,8478359170,0,515830276,residential,북아현로,FALSE,FALSE,15.55035656,"LINESTRING (126.9562089 37.5574896, 126.9562404 37.5576272)",,,,,,,,,,126.9562089,37.5574896,126.9562404,37.5576272,POINT (126.9562089 37.5574896),POINT (126.9562404 37.5576272),0.487439358
262,1936511359,8482703424,0,515830278,primary,신촌로,TRUE,FALSE,17.82075469,"LINESTRING (126.9562089 37.5574896, 126.9560074 37.5574766)",,,6,,,,,,,126.9562089,37.5574896,126.9560074,37.5574766,POINT (126.9562089 37.5574896),POINT (126.9560074 37.5574766),0.30081674
263,1936511359,11689066418,0,"[37400954, 515561253]",residential,"['북아현로', '굴레방로']",FALSE,TRUE,12.21558886,"LINESTRING (126.9562089 37.5574896, 126.9562005 37.5574207, 126.9561922 37.5573806)",,,,,,,,,,126.9562089,37.5574896,126.9561922,37.5573806,POINT (126.9562089 37.5574896),POINT (126.9561922 37.5573806),0.501855722
264,1949139139,3702193045,0,184436160,residential,동교로27길,TRUE,FALSE,63.53955957,"LINESTRING (126.9225577 37.5589319, 126.9228277 37.5587215, 126.922985 37.5586094, 126.9230761 37.5585351)",,,,,,,,,,126.9225577,37.5589319,126.9230761,37.5585351,POINT (126.9225577 37.5589319),POINT (126.9230761 37.5585351),0.889210563
265,1949139139,3702193053,0,300746324,residential,월드컵북로4길,TRUE,FALSE,57.74827332,"LINESTRING (126.9225577 37.5589319, 126.9227763 37.5591534, 126.9229654 37.5593384)",,,,,,,,,,126.9225577,37.5589319,126.9229654,37.5593384,POINT (126.9225577 37.5589319),POINT (126.9229654 37.5593384),0.539117924
266,1949139160,436862109,0,37401914,tertiary,연남로,FALSE,TRUE,75.03920537,"LINESTRING (126.9224347 37.5616254, 126.9228985 37.5610595)",,,,,,,,,,126.9224347,37.5616254,126.9228985,37.5610595,POINT (126.9224347 37.5616254),POINT (126.9228985 37.5610595),0.005097349
267,1949139253,436862108,0,37401914,tertiary,연남로,FALSE,TRUE,69.56245526,"LINESTRING (126.9232735 37.5605891, 126.9237011 37.5600633)",,,,,,,,,,126.9232735,37.5605891,126.9237011,37.5600633,POINT (126.9232735 37.5605891),POINT (126.9237011 37.5600633),0.544327529
268,1949139253,436862109,0,37401914,tertiary,연남로,FALSE,FALSE,61.87827867,"LINESTRING (126.9232735 37.5605891, 126.9230621 37.5608595, 126.9228985 37.5610595)",,,,,,,,,,126.9232735,37.5605891,126.9228985,37.5610595,POINT (126.9232735 37.5605891),POINT (126.9228985 37.5610595),0.03135925
269,1949139253,3702193030,0,184436172,residential,월드컵북로6길,FALSE,TRUE,60.59322713,"LINESTRING (126.9232735 37.5605891, 126.9232153 37.5605494, 126.9228593 37.5603066, 126.9227524 37.5602337)",,,,,,,,,,126.9232735,37.5605891,126.9227524,37.5602337,POINT (126.9232735 37.5605891),POINT (126.9227524 37.5602337),0.895217315
270,2064295230,8382844637,0,516177112,residential,,TRUE,FALSE,15.15078217,"LINESTRING (126.9590351 37.5716249, 126.9590996 37.5714986)",,,,,,,,,,126.9590351,37.5716249,126.9590996,37.5714986,POINT (126.9590351 37.5716249),POINT (126.9590996 37.5714986),0.733364883
271,2064295230,1149288246,0,516177113,primary_link,성산로,TRUE,FALSE,260.3946931,"LINESTRING (126.9590351 37.5716249, 126.9588323 37.5715415, 126.95849 37.571436, 126.9577544 37.5713046, 126.9561534 37.5712173)",,,,,,,,,,126.9590351,37.5716249,126.9561534,37.5712173,POINT (126.9590351 37.5716249),POINT (126.9561534 37.5712173),0.28791939
272,2064295230,4591927815,0,"[516398288, 464011957]",residential,독립문공원길,FALSE,TRUE,729.6892095,"LINESTRING (126.9590351 37.5716249, 126.9587681 37.5718353, 126.958528 37.5721022, 126.9584282 37.5723765, 126.9583821 37.5724518, 126.958366 37.5724873, 126.9582985 37.5725524, 126.9581888 37.5726134, 126.9581 37.5726635, 126.9579409 37.5727511, 126.9578157 37.5728116, 126.9577283 37.572837, 126.9576267 37.5728632, 126.957527 37.5727955, 126.957397 37.5726827, 126.9571713 37.5725796, 126.9570351 37.5725716, 126.9568061 37.5725913, 126.9565844 37.5726472, 126.9564748 37.5726714, 126.9562403 37.5726972, 126.9559151 37.5727198, 126.9554435 37.5727343, 126.9550837 37.5727697, 126.9546873 37.5729131, 126.9545491 37.5730082, 126.9543479 37.5732418, 126.9540673 37.5731967, 126.9539413 37.5731451, 126.9536994 37.5729147, 126.9534494 37.5725732, 126.953427 37.5725184, 126.9534575 37.5724685, 126.9535348 37.5724395, 126.9536588 37.5724749, 126.9538315 37.5725539, 126.9539637 37.5725684, 126.954049 37.5725232, 126.9540958 37.5724121, 126.9541364 37.5722832)",,,,,,,,,,126.9590351,37.5716249,126.9541364,37.5722832,POINT (126.9590351 37.5716249),POINT (126.9541364 37.5722832),0.483791706
273,2139941776,3869600388,0,203981119,primary,서강로,TRUE,FALSE,24.80924661,"LINESTRING (126.9313073 37.5474803, 126.9312424 37.5472632)",,,,,,,,,,126.9313073,37.5474803,126.9312424,37.5472632,POINT (126.9313073 37.5474803),POINT (126.9312424 37.5472632),0.616315798
274,2139941776,2139941924,0,474327646,secondary,독막로,FALSE,FALSE,15.38272613,"LINESTRING (126.9313073 37.5474803, 126.9314815 37.5474724)",,,,,,,,,,126.9313073,37.5474803,126.9314815,37.5474724,POINT (126.9313073 37.5474803),POINT (126.9314815 37.5474724),0.699498072
275,2139941776,5502397473,0,515830241,secondary,독막로,FALSE,TRUE,28.16562575,"LINESTRING (126.9313073 37.5474803, 126.930988 37.5474888)",,,,,,,,,,126.9313073,37.5474803,126.930988,37.5474888,POINT (126.9313073 37.5474803),POINT (126.930988 37.5474888),0.85834054
276,2139941779,4645239942,0,479986150,primary_link,서강로,TRUE,FALSE,63.48380974,"LINESTRING (126.9311891 37.5470851, 126.9310749 37.5469072, 126.9309324 37.5465535)",,,,,,,,,,126.9311891,37.5470851,126.9309324,37.5465535,POINT (126.9311891 37.5470851),POINT (126.9309324 37.5465535),0.841524822
277,2139941828,2139941924,0,479986149,primary,서강로,TRUE,FALSE,47.60630204,"LINESTRING (126.9313439 37.5470584, 126.9314017 37.5472323, 126.9314815 37.5474724)",,,,,,,,,,126.9313439,37.5470584,126.9314815,37.5474724,POINT (126.9313439 37.5470584),POINT (126.9314815 37.5474724),0.64415435
278,2139941913,3490411594,0,515830230,tertiary,토정로,FALSE,FALSE,19.8327042,"LINESTRING (126.9229215 37.54506, 126.9226978 37.5450788)",,,,,,,,,,126.9229215,37.54506,126.9226978,37.5450788,POINT (126.9229215 37.54506),POINT (126.9226978 37.5450788),0.176002956
279,2139941913,3869599476,0,515830238,secondary,와우산로,FALSE,FALSE,14.59020416,"LINESTRING (126.9229215 37.54506, 126.9229238 37.5451912)",,,,,,,,,,126.9229215,37.54506,126.9229238,37.5451912,POINT (126.9229215 37.54506),POINT (126.9229238 37.5451912),0.837101102
280,2139941913,3869599499,0,474327643,secondary,토정로,FALSE,TRUE,137.582334,"LINESTRING (126.9229215 37.54506, 126.9240084 37.5449685, 126.9244721 37.5450158)",,,,,,,,,,126.9229215,37.54506,126.9244721,37.5450158,POINT (126.9229215 37.54506),POINT (126.9244721 37.5450158),0.412841858
281,2139941922,2739018581,0,474327640,secondary,토정로,FALSE,TRUE,35.17098047,"LINESTRING (126.9304505 37.5455917, 126.9308493 37.5455836)",,,,,,,,,,126.9304505,37.5455917,126.9308493,37.5455836,POINT (126.9304505 37.5455917),POINT (126.9308493 37.5455836),0.317177005
282,2139941922,3110451520,0,474327643,secondary,토정로,FALSE,FALSE,110.143832,"LINESTRING (126.9304505 37.5455917, 126.9304018 37.5455929, 126.9302805 37.5455959, 126.92971 37.54561, 126.9292017 37.5456201)",,,,,,,,,,126.9304505,37.5455917,126.9292017,37.5456201,POINT (126.9304505 37.5455917),POINT (126.9292017 37.5456201),0.158266909
283,2139941924,2139941776,0,474327646,secondary,독막로,FALSE,TRUE,15.38272613,"LINESTRING (126.9314815 37.5474724, 126.9313073 37.5474803)",,,,,,,,,,126.9314815,37.5474724,126.9313073,37.5474803,POINT (126.9314815 37.5474724),POINT (126.9313073 37.5474803),0.809561627
284,2139941924,436874438,0,220067983,secondary,독막로,FALSE,FALSE,96.05770459,"LINESTRING (126.9314815 37.5474724, 126.9323373 37.5474557, 126.9325708 37.5474537)",,,,,,,,,,126.9314815,37.5474724,126.9325708,37.5474537,POINT (126.9314815 37.5474724),POINT (126.9325708 37.5474537),0.088535118
285,2139941924,8477575613,0,474327645,primary,서강로,TRUE,FALSE,115.5155529,"LINESTRING (126.9314815 37.5474724, 126.9315987 37.5478254, 126.9318152 37.548477)",,,,,,,,,,126.9314815,37.5474724,126.9318152,37.548477,POINT (126.9314815 37.5474724),POINT (126.9318152 37.548477),0.374429208
286,2147528494,2147528533,0,204778123,residential,,FALSE,TRUE,37.69736369,"LINESTRING (126.9481791 37.5680668, 126.94781 37.5682381)",,,,yes,,,,,,126.9481791,37.5680668,126.94781,37.5682381,POINT (126.9481791 37.5680668),POINT (126.94781 37.5682381),0.99250838
287,2147528494,4263508454,0,246158668,residential,성산로24길,FALSE,TRUE,5.393849459,"LINESTRING (126.9481791 37.5680668, 126.9481487 37.5680247)",,,,,,,,,,126.9481791,37.5680668,126.9481487,37.5680247,POINT (126.9481791 37.5680668),POINT (126.9481487 37.5680247),0.814893227
288,2147528494,3339451093,0,327214354,residential,성산로24길,FALSE,TRUE,83.77584255,"LINESTRING (126.9481791 37.5680668, 126.9482655 37.5681399, 126.9484368 37.5682857, 126.9485419 37.5683246, 126.9487011 37.5683392, 126.9489965 37.5683186)",,,,,,,,,,126.9481791,37.5680668,126.9489965,37.5683186,POINT (126.9481791 37.5680668),POINT (126.9489965 37.5683186),0.115562595
289,2147528498,7624412361,0,219137020,primary_link,,TRUE,FALSE,179.882589,"LINESTRING (126.9290723 37.565154, 126.9285523 37.5653643, 126.9283285 37.5654901, 126.9280136 37.5656858, 126.9276661 37.5659112, 126.927371 37.5660345)",,,,,,,,,,126.9290723,37.565154,126.927371,37.5660345,POINT (126.9290723 37.565154),POINT (126.927371 37.5660345),0.125515227
290,2147528503,12587045401,0,338082882,residential,북아현로,FALSE,FALSE,67.17309961,"LINESTRING (126.94713 37.567246, 126.9468963 37.567821)",,,,,,,,,,126.94713,37.567246,126.9468963,37.567821,POINT (126.94713 37.567246),POINT (126.9468963 37.567821),0.008391136
291,2147528503,3451482794,0,338082882,residential,북아현로,FALSE,TRUE,22.27159821,"LINESTRING (126.94713 37.567246, 126.9471223 37.5670458)",,,,,,,,,,126.94713,37.567246,126.9471223,37.5670458,POINT (126.94713 37.567246),POINT (126.9471223 37.5670458),0.809312284
292,2147528503,2147528533,0,204778129,residential,성산로,FALSE,FALSE,125.5457561,"LINESTRING (126.94713 37.567246, 126.9476353 37.5679832, 126.94781 37.5682381)",,,,,,,,,,126.94713,37.567246,126.94781,37.5682381,POINT (126.94713 37.567246),POINT (126.94781 37.5682381),0.189102294
293,2147528525,5681435323,0,516368439,secondary,연희로,FALSE,FALSE,30.65209913,"LINESTRING (126.9293949 37.5649046, 126.9295837 37.5651361)",,,,,,,,,,126.9293949,37.5649046,126.9295837,37.5651361,POINT (126.9293949 37.5649046),POINT (126.9295837 37.5651361),0.051055495
294,2147528525,436862443,0,219137017,secondary,연희로,FALSE,TRUE,80.07840917,"LINESTRING (126.9293949 37.5649046, 126.92912 37.56452, 126.9289412 37.5642807)",,,,,,,,,,126.9293949,37.5649046,126.9289412,37.5642807,POINT (126.9293949 37.5649046),POINT (126.9289412 37.5642807),0.844661874
295,2147528525,2147528498,0,219137020,primary_link,,TRUE,FALSE,39.9038222,"LINESTRING (126.9293949 37.5649046, 126.929279 37.5650179, 126.9290723 37.565154)",,,,,,,,,,126.9293949,37.5649046,126.9290723,37.565154,POINT (126.9293949 37.5649046),POINT (126.9290723 37.565154),0.223781238
296,2147528533,2147528494,0,204778123,residential,,FALSE,FALSE,37.69736369,"LINESTRING (126.94781 37.5682381, 126.9481791 37.5680668)",,,,yes,,,,,,126.94781,37.5682381,126.9481791,37.5680668,POINT (126.94781 37.5682381),POINT (126.9481791 37.5680668),0.97445963
297,2147528533,2147528569,0,"[204778129, 780736485]",residential,"['봉원사2길', '성산로']",FALSE,FALSE,92.98962577,"LINESTRING (126.94781 37.5682381, 126.9480703 37.5687046, 126.9480193 37.5687068, 126.947662 37.5686691)",,,,,,,,,,126.94781,37.5682381,126.947662,37.5686691,POINT (126.94781 37.5682381),POINT (126.947662 37.5686691),0.953426609
298,2147528533,2147528503,0,204778129,residential,성산로,FALSE,TRUE,125.5457561,"LINESTRING (126.94781 37.5682381, 126.9476353 37.5679832, 126.94713 37.567246)",,,,,,,,,,126.94781,37.5682381,126.94713,37.567246,POINT (126.94781 37.5682381),POINT (126.94713 37.567246),0.667041147
299,2147528535,2147528539,0,"[204778125, 204778133, 37401415]",primary,성산로,TRUE,FALSE,384.8945393,"LINESTRING (126.9272643 37.5659751, 126.92745 37.56589, 126.9276818 37.5657505, 126.9282053 37.5654163, 126.9286281 37.5650774, 126.9290421 37.5646993, 126.9292612 37.5644965, 126.9296687 37.564107, 126.9300003 37.5637875, 126.9302889 37.5635045)",,,48;50,yes,,,,,,126.9272643,37.5659751,126.9302889,37.5635045,POINT (126.9272643 37.5659751),POINT (126.9302889 37.5635045),0.921831461
300,2147528535,5681433407,0,204778127,primary_link,,TRUE,FALSE,200.8939189,"LINESTRING (126.9272643 37.5659751, 126.9282093 37.5652158, 126.928554 37.564528)",,,,,,,,,,126.9272643,37.5659751,126.928554,37.564528,POINT (126.9272643 37.5659751),POINT (126.928554 37.564528),0.508382527
301,2147528539,3825309151,0,338110103,primary,성산로,TRUE,FALSE,30.03370657,"LINESTRING (126.9302889 37.5635045, 126.9305141 37.5633018)",,,48;50,,,,,,,126.9302889,37.5635045,126.9305141,37.5633018,POINT (126.9302889 37.5635045),POINT (126.9305141 37.5633018),0.217528512
302,2147528569,7225316107,0,338082882,residential,북아현로,FALSE,FALSE,179.9792602,"LINESTRING (126.947662 37.5686691, 126.9476814 37.5687408, 126.9477008 37.5688724, 126.9477243 37.569032, 126.9476279 37.5691699, 126.9476009 37.5693318, 126.9477001 37.5695338, 126.9479496 37.5696677, 126.9482393 37.5696656, 126.9485452 37.5696246)",,,,,,,,,,126.947662,37.5686691,126.9485452,37.5696246,POINT (126.947662 37.5686691),POINT (126.9485452 37.5696246),0.956117981
303,2147528569,12587045401,0,338082882,residential,북아현로,FALSE,TRUE,130.4539854,"LINESTRING (126.947662 37.5686691, 126.9476141 37.5686345, 126.9473863 37.5684474, 126.9468782 37.5680991, 126.9467795 37.5680122, 126.9468963 37.567821)",,,,,,,,,,126.947662,37.5686691,126.9468963,37.567821,POINT (126.947662 37.5686691),POINT (126.9468963 37.567821),0.049823378
304,2147528569,2147528533,0,"[204778129, 780736485]",residential,"['봉원사2길', '성산로']",FALSE,TRUE,92.98962577,"LINESTRING (126.947662 37.5686691, 126.9480193 37.5687068, 126.9480703 37.5687046, 126.94781 37.5682381)",,,,,,,,,,126.947662,37.5686691,126.94781,37.5682381,POINT (126.947662 37.5686691),POINT (126.94781 37.5682381),0.972093034
305,2147528582,3339438294,0,327214351,residential,북아현로26길,FALSE,FALSE,92.7868041,"LINESTRING (126.9515513 37.5649316, 126.9517158 37.5657558)",,,,,,,,,,126.9515513,37.5649316,126.9517158,37.5657558,POINT (126.9515513 37.5649316),POINT (126.9517158 37.5657558),0.936978934
306,2147528582,3648412325,0,338082882,residential,북아현로,FALSE,FALSE,58.09341841,"LINESTRING (126.9515513 37.5649316, 126.9521916 37.5650555)",,,,,,,,,,126.9515513,37.5649316,126.9521916,37.5650555,POINT (126.9515513 37.5649316),POINT (126.9521916 37.5650555),0.157907203
307,2147528582,3339450393,0,327214348,residential,북아현로25길,FALSE,TRUE,169.4053524,"LINESTRING (126.9515513 37.5649316, 126.9515727 37.5647245, 126.9516254 37.5645201, 126.9517649 37.5642875, 126.9519554 37.5640556, 126.9520031 37.5639302, 126.9520074 37.5637819, 126.9518515 37.5635157)",,,,,,,,,,126.9515513,37.5649316,126.9518515,37.5635157,POINT (126.9515513 37.5649316),POINT (126.9518515 37.5635157),0.870905861
308,2147528582,3339450993,0,338082882,residential,북아현로,FALSE,TRUE,36.46026222,"LINESTRING (126.9515513 37.5649316, 126.9513934 37.5649098, 126.9511501 37.5649659)",,,,,,,,,,126.9515513,37.5649316,126.9511501,37.5649659,POINT (126.9515513 37.5649316),POINT (126.9511501 37.5649659),0.957643025
309,2147528590,3339450793,0,237264692,residential,북아현로26길,FALSE,FALSE,64.656971,"LINESTRING (126.9510662 37.566398, 126.9517963 37.5663414)",,,,,,,,,,126.9510662,37.566398,126.9517963,37.5663414,POINT (126.9510662 37.566398),POINT (126.9517963 37.5663414),0.582571224
310,2147528590,3339450993,0,338082882,residential,북아현로,FALSE,FALSE,172.8302491,"LINESTRING (126.9510662 37.566398, 126.9510394 37.5660281, 126.9508838 37.5655561, 126.9508378 37.5653005, 126.9509482 37.5650756, 126.9510957 37.5649799, 126.9511501 37.5649659)",,,,,,,,,,126.9510662,37.566398,126.9511501,37.5649659,POINT (126.9510662 37.566398),POINT (126.9511501 37.5649659),0.613905032
311,2147528590,7225316107,0,338082882,residential,북아현로,FALSE,TRUE,503.0150254,"LINESTRING (126.9510662 37.566398, 126.9513344 37.5667722, 126.9513398 37.5676905, 126.95127 37.5678245, 126.9507068 37.5681391, 126.9501782 37.5682932, 126.9497064 37.5684346, 126.9495058 37.5685295, 126.9494752 37.5685789, 126.949502 37.5688957, 126.9493105 37.5691423, 126.9492773 37.5691851, 126.9489715 37.5694423, 126.948604 37.5696167, 126.9485452 37.5696246)",,,,,,,,,,126.9510662,37.566398,126.9485452,37.5696246,POINT (126.9510662 37.566398),POINT (126.9485452 37.5696246),0.812426512
312,2147528623,3825309290,0,379199205,residential,연희로10가길,FALSE,FALSE,72.55515975,"LINESTRING (126.9297033 37.5646791, 126.929788 37.5647095, 126.9298639 37.5647368, 126.9301922 37.5648053, 126.9302543 37.5648182, 126.9304965 37.564801)",,,,,,,,,,126.9297033,37.5646791,126.9304965,37.564801,POINT (126.9297033 37.5646791),POINT (126.9304965 37.564801),0.92706305
313,2147528623,5681435323,0,596370946,primary_link,,TRUE,FALSE,51.92737974,"LINESTRING (126.9297033 37.5646791, 126.9296695 37.5648061, 126.9296309 37.5649261, 126.9296255 37.5649428, 126.9295837 37.5651361)",,,,,,,,,,126.9297033,37.5646791,126.9295837,37.5651361,POINT (126.9297033 37.5646791),POINT (126.9295837 37.5651361),0.640489776
314,2147528623,2147528525,0,816363926,primary_link,,TRUE,FALSE,37.55589257,"LINESTRING (126.9297033 37.5646791, 126.9295976 37.564792, 126.9295411 37.5648309, 126.9295087 37.5648532, 126.9293949 37.5649046)",,,,,,,,,,126.9297033,37.5646791,126.9293949,37.5649046,POINT (126.9297033 37.5646791),POINT (126.9293949 37.5649046),0.469176383
315,2147528627,2317896079,0,219704915,primary_link,,TRUE,FALSE,109.8263208,"LINESTRING (126.9393206 37.5600024, 126.9396968 37.5600117, 126.9398098 37.5600156, 126.9400105 37.5600142, 126.9402062 37.5600099, 126.9402618 37.5600005, 126.9403126 37.5599808, 126.9403496 37.5599493, 126.9403712 37.5599236, 126.940387 37.5598864, 126.9404201 37.5598084)",,,,,,,,,,126.9393206,37.5600024,126.9404201,37.5598084,POINT (126.9393206 37.5600024),POINT (126.9404201 37.5598084),0.659561796
316,2147528627,10977420291,0,618545800,primary,성산로,TRUE,FALSE,85.60582313,"LINESTRING (126.9393206 37.5600024, 126.93969 37.560026, 126.9397659 37.5600454, 126.9402228 37.5602436)",,,48;50,,,,,,,126.9393206,37.5600024,126.9402228,37.5602436,POINT (126.9393206 37.5600024),POINT (126.9402228 37.5602436),0.268010289
317,2237153678,436862293,0,214101645,residential,연세로7길,TRUE,FALSE,55.98601387,"LINESTRING (126.9363021 37.5576842, 126.9365561 37.5576802, 126.9368797 37.5576723, 126.936937 37.5576709)",,,,,,,,,,126.9363021,37.5576842,126.936937,37.5576709,POINT (126.9363021 37.5576842),POINT (126.936937 37.5576709),0.468409339
318,2237153678,3309835034,0,463908708,residential,연세로7안길,TRUE,FALSE,46.74388004,"LINESTRING (126.9363021 37.5576842, 126.9363052 37.5578842, 126.9363118 37.5581045)",,,,,,,,,,126.9363021,37.5576842,126.9363118,37.5581045,POINT (126.9363021 37.5576842),POINT (126.9363118 37.5581045),0.191788096
319,2237153682,3550731053,0,371394073,residential,연세로7안길,FALSE,FALSE,30.28556813,"LINESTRING (126.9349503 37.558139, 126.9352937 37.5581303)",,,,,,,,,,126.9349503,37.558139,126.9352937,37.5581303,POINT (126.9349503 37.558139),POINT (126.9352937 37.5581303),0.830114978
320,2237153682,3309835028,0,463787708,residential,연세로7길,TRUE,FALSE,48.23130726,"LINESTRING (126.9349503 37.558139, 126.9349282 37.5577056)",,,,,,,,,,126.9349503,37.558139,126.9349282,37.5577056,POINT (126.9349503 37.558139),POINT (126.9349282 37.5577056),0.451376794
321,2237153682,2473261133,0,324258416,residential,연세로7안길,FALSE,TRUE,126.6400278,"LINESTRING (126.9349503 37.558139, 126.9342625 37.5583893, 126.9336446 37.5586141)",,,,,,,,,,126.9349503,37.558139,126.9336446,37.5586141,POINT (126.9349503 37.558139),POINT (126.9336446 37.5586141),0.82490232
322,2237153687,2473261136,0,324258398,residential,연세로9길,FALSE,TRUE,89.22460411,"LINESTRING (126.9349849 37.5585301, 126.934065 37.5588649)",,,,,,,,,,126.9349849,37.5585301,126.934065,37.5588649,POINT (126.9349849 37.5585301),POINT (126.934065 37.5588649),0.044607476
323,2237153687,2237153682,0,463787709,residential,연세로7안길,TRUE,FALSE,43.59521439,"LINESTRING (126.9349849 37.5585301, 126.9349503 37.558139)",,,,,,,,,,126.9349849,37.5585301,126.9349503,37.558139,POINT (126.9349849 37.5585301),POINT (126.9349503 37.558139),0.929344827
324,2237153687,3550731058,0,620357091,residential,연세로9길,FALSE,TRUE,27.89927615,"LINESTRING (126.9349849 37.5585301, 126.9353014 37.5585286)",,,,,,,,,,126.9349849,37.5585301,126.9353014,37.5585286,POINT (126.9349849 37.5585301),POINT (126.9353014 37.5585286),0.197389407
325,2237153689,2237153687,0,564899354,residential,연세로9길,TRUE,FALSE,44.08935825,"LINESTRING (126.9349873 37.5589266, 126.9349849 37.5585301)",,,,,,,,,,126.9349873,37.5589266,126.9349849,37.5585301,POINT (126.9349873 37.5589266),POINT (126.9349849 37.5585301),0.945097316
326,2237153689,2237153692,0,564899353,residential,연세로11길,FALSE,FALSE,41.5186242,"LINESTRING (126.9349873 37.5589266, 126.9345607 37.5590198, 126.9345322 37.5590192)",,,,,,,,,,126.9349873,37.5589266,126.9345322,37.5590192,POINT (126.9349873 37.5589266),POINT (126.9345322 37.5590192),0.910006968
327,2237153691,2237153689,0,463787706,residential,연세로11길,TRUE,FALSE,119.8642011,"LINESTRING (126.9363464 37.5589616, 126.9349873 37.5589266)",,,,,,,,,,126.9363464,37.5589616,126.9349873,37.5589266,POINT (126.9363464 37.5589616),POINT (126.9349873 37.5589266),0.676470276
328,2237153692,2237153694,0,222843828,residential,성산로22길,FALSE,TRUE,12.10275242,"LINESTRING (126.9345322 37.5590192, 126.9344757 37.5591184)",,,,,,,,,,126.9345322,37.5590192,126.9344757,37.5591184,POINT (126.9345322 37.5590192),POINT (126.9344757 37.5591184),0.845252395
329,2237153692,2473261136,0,239549324,residential,신촌로11길,FALSE,TRUE,44.68569828,"LINESTRING (126.9345322 37.5590192, 126.9345072 37.5590161, 126.9344783 37.5590078, 126.934065 37.5588649)",,,,,,,,,,126.9345322,37.5590192,126.934065,37.5588649,POINT (126.9345322 37.5590192),POINT (126.934065 37.5588649),0.07765556
330,2237153692,2237153689,0,564899353,residential,연세로11길,FALSE,TRUE,41.5186242,"LINESTRING (126.9345322 37.5590192, 126.9345607 37.5590198, 126.9349873 37.5589266)",,,,,,,,,,126.9345322,37.5590192,126.9349873,37.5589266,POINT (126.9345322 37.5590192),POINT (126.9349873 37.5589266),0.873045414
331,2237153694,2237153692,0,222843828,residential,성산로22길,FALSE,FALSE,12.10275242,"LINESTRING (126.9344757 37.5591184, 126.9345322 37.5590192)",,,,,,,,,,126.9344757,37.5591184,126.9345322,37.5590192,POINT (126.9344757 37.5591184),POINT (126.9345322 37.5590192),0.946977131
332,2237153694,2237153695,0,222843828,residential,성산로22길,FALSE,TRUE,16.3928386,"LINESTRING (126.9344757 37.5591184, 126.934458 37.5591493, 126.9344082 37.5592557)",,,,,,,,,,126.9344757,37.5591184,126.9344082,37.5592557,POINT (126.9344757 37.5591184),POINT (126.9344082 37.5592557),0.700516486
333,2237153694,4693177292,0,324328496,residential,연세로13길,FALSE,FALSE,212.1613786,"LINESTRING (126.9344757 37.5591184, 126.9356937 37.5592424, 126.9364008 37.5593089, 126.9364206 37.5593107, 126.9364422 37.5593118, 126.9368673 37.5593213)",,,,,,,,,,126.9344757,37.5591184,126.9368673,37.5593213,POINT (126.9344757 37.5591184),POINT (126.9368673 37.5593213),0.686682755
334,2237153695,3864845873,0,222843828,residential,성산로22길,FALSE,TRUE,16.87278326,"LINESTRING (126.9344082 37.5592557, 126.9343707 37.5594045)",,,,,,,,,,126.9344082,37.5592557,126.9343707,37.5594045,POINT (126.9344082 37.5592557),POINT (126.9343707 37.5594045),0.567391226
